13500 	N SH 45 EB 	DWI 2ND 	1
S IH 35 SB / E BEN WHITE WB TO S 35 SB RAMP 	-97.75602141,30.20900118 	CRASH/NO INJURY 	1
S IH 35 SB / E WILLIAM CANNON TO 35 SB RAMP 	-97.77318126,30.18688917 	DWI  .15 BAC OR ABOVE 	1
S IH 35 SB / E WILLIAM CANNON TO 35 SB RAMP 	-97.77318126,30.18688917 	CRASH/LEAVING THE SCENE 	5
900-13900 	S IH 35 SVRD NB 	CRASH/NO INJURY 	1
900-13900 	S IH 35 SVRD NB 	DWI  .15 BAC OR ABOVE 	7
900-13900 	S IH 35 SVRD NB 	CRASH/FATALITY 	1
900-13900 	S IH 35 SVRD NB 	CRASH/LEAVING THE SCENE 	74
900-13900 	S IH 35 SVRD NB 	DRIVING WHILE INTOX / FELONY 	4
900-13900 	S IH 35 SVRD NB 	CRASH/AUTO VS PEDESTRIAN 	1
900-13900 	S IH 35 SVRD NB 	CRASH/CITY VEHICLE 	1
900-13900 	S IH 35 SVRD NB 	CRASH/FAIL STOP AND RENDER AID 	1
900-13900 	S IH 35 SVRD NB 	DWI 2ND 	9
900-13900 	S IH 35 SVRD NB 	DWI 	49
900-13900 	S IH 35 SVRD NB 	DWI - DRUG RECOGNITION EXPERT 	6
900-13900 	S IH 35 SVRD NB 	RECKLESS DRIVING 	1
S IH 35 SVRD NB / E BEN WHITE BLVD SVRD EB 	-97.75126528,30.21551438 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD NB / E BEN WHITE BLVD SVRD WB 	-97.75041642,30.21682292 	DWI 	1
S IH 35 SVRD NB / E BEN WHITE BLVD SVRD WB 	-97.75041642,30.21682292 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD NB / E OLTORF ST 	-97.74043088,30.23359341 	CRASH/LEAVING THE SCENE 	4
S IH 35 SVRD NB / E RIVERSIDE DR 	-97.73488779,30.24784333 	CRASH/NO INJURY 	1
S IH 35 SVRD NB / E RIVERSIDE DR 	-97.73488779,30.24784333 	CRASH/LEAVING THE SCENE 	8
S IH 35 SVRD NB / E SLAUGHTER LN 	-97.78498804,30.1670311 	DWI  .15 BAC OR ABOVE 	1
S IH 35 SVRD NB / E SLAUGHTER LN 	-97.78498804,30.1670311 	DWI 	1
S IH 35 SVRD NB / E SLAUGHTER LN 	-97.78498804,30.1670311 	CRASH/LEAVING THE SCENE 	2
S IH 35 SVRD NB / E ST ELMO RD 	-97.75286413,30.21280179 	CRASH/FAIL STOP AND RENDER AID 	1
S IH 35 SVRD NB / E STASSNEY LN 	-97.76366165,30.19819474 	CRASH/LEAVING THE SCENE 	2
S IH 35 SVRD NB / E WILLIAM CANNON DR 	-97.77011322,30.19024366 	DWI 	1
S IH 35 SVRD NB / E WILLIAM CANNON DR 	-97.77011322,30.19024366 	CRASH/LEAVING THE SCENE 	2
S IH 35 SVRD NB / FM 1327 RD 	-97.80626321,30.11248327 	DWI 2ND 	1
S IH 35 SVRD NB / NELMS DR 	-97.76722949,30.19380254 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD NB / S SH 45 E EB 	-97.80683461,30.11119643 	DWI 	1
S IH 35 SVRD NB / TERI RD 	-97.75785824,30.20542972 	DWI  .15 BAC OR ABOVE 	1
S IH 35 SVRD NB / TERI RD 	-97.75785824,30.20542972 	DWI 	1
S IH 35 SVRD NB / W SLAUGHTER LN 	-97.78498804,30.1670311 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD NB / WOODLAND AVE 	-97.73647554,30.24063389 	DWI 	1
S IH 35 SVRD NB / WOODLAND AVE 	-97.73647554,30.24063389 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD NB / WOODWARD ST 	-97.74712162,30.22302166 	DWI  .15 BAC OR ABOVE 	1
S IH 35 SVRD NB / WOODWARD ST 	-97.74712162,30.22302166 	CRASH/LEAVING THE SCENE 	2
0-13900 	S IH 35 SVRD SB 	DWI  .15 BAC OR ABOVE 	10
0-13900 	S IH 35 SVRD SB 	CRASH/FATALITY 	1
0-13900 	S IH 35 SVRD SB 	DRIVING WHILE INTOX / FELONY 	4
0-13900 	S IH 35 SVRD SB 	CRASH/LEAVING THE SCENE 	116
0-13900 	S IH 35 SVRD SB 	CRASH/FAIL STOP AND RENDER AID 	5
0-13900 	S IH 35 SVRD SB 	DWI - DRUG RECOGNITION EXPERT 	3
0-13900 	S IH 35 SVRD SB 	DWI 2ND 	12
0-13900 	S IH 35 SVRD SB 	CRASH/CITY VEHICLE 	3
0-13900 	S IH 35 SVRD SB 	CRASH/SERIOUS BODILY INJURY 	1
0-13900 	S IH 35 SVRD SB 	DWI 	67
0-13900 	S IH 35 SVRD SB 	CRASH/AUTO VS MOTORCYCLE 	1
0-13900 	S IH 35 SVRD SB 	RECKLESS DRIVING 	1
S IH 35 SVRD SB / E BEN WHITE BLVD SVRD EB 	-97.75252875,30.21575438 	DWI 	1
S IH 35 SVRD SB / E BEN WHITE BLVD SVRD EB 	-97.75252875,30.21575438 	CRASH/LEAVING THE SCENE 	2
S IH 35 SVRD SB / E BEN WHITE BLVD SVRD WB 	-97.75180776,30.21701874 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD SB / E OLTORF ST 	-97.74165613,30.23384924 	DWI  .15 BAC OR ABOVE 	1
S IH 35 SVRD SB / E OLTORF ST 	-97.74165613,30.23384924 	DWI 	2
S IH 35 SVRD SB / E OLTORF ST 	-97.74165613,30.23384924 	CRASH/LEAVING THE SCENE 	4
S IH 35 SVRD SB / E RIVERSIDE DR 	-97.73577606,30.24803187 	DWI  .15 BAC OR ABOVE 	1
S IH 35 SVRD SB / E RIVERSIDE DR 	-97.73577606,30.24803187 	DWI 	1
S IH 35 SVRD SB / E RIVERSIDE DR 	-97.73577606,30.24803187 	CRASH/FAIL STOP AND RENDER AID 	1
S IH 35 SVRD SB / E RIVERSIDE DR 	-97.73577606,30.24803187 	CRASH/LEAVING THE SCENE 	3
S IH 35 SVRD SB / E STASSNEY LN 	-97.76449394,30.19868724 	DWI 	1
S IH 35 SVRD SB / E STASSNEY LN 	-97.76449394,30.19868724 	CRASH/LEAVING THE SCENE 	5
0 	S IH 35 SVRD SB / E WILLIAM CANNON BLVD 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD SB / E WILLIAM CANNON DR 	-97.77089997,30.19066095 	CRASH/CITY VEHICLE 	1
S IH 35 SVRD SB / E WILLIAM CANNON DR 	-97.77089997,30.19066095 	DWI 	1
S IH 35 SVRD SB / E WILLIAM CANNON DR 	-97.77089997,30.19066095 	DWI 2ND 	2
S IH 35 SVRD SB / E WILLIAM CANNON DR 	-97.77089997,30.19066095 	DRIVING WHILE INTOX / FELONY 	1
S IH 35 SVRD SB / E WILLIAM CANNON DR 	-97.77089997,30.19066095 	CRASH/LEAVING THE SCENE 	7
S IH 35 SVRD SB / FM 1327 RD 	-97.80785566,30.11243496 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD SB / LITTLE TEXAS LN 	-97.76542526,30.19747928 	DWI 	1
S IH 35 SVRD SB / ONION CREEK PKWY 	-97.79771306,30.13707476 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD SB / S SH 45 E EB 	-97.80835539,30.11122646 	CRASH/LEAVING THE SCENE 	1
S IH 35 SVRD SB / W SLAUGHTER LN 	-97.78693045,30.16706975 	CRASH/LEAVING THE SCENE 	5
S IH 35 SVRD SB / WOODWARD ST 	-97.74769499,30.22348979 	DWI 2ND 	1
S IH 35 SVRD SB / WOODWARD ST 	-97.74769499,30.22348979 	DWI 	2
S IH 35 SVRD SB / WOODWARD ST 	-97.74769499,30.22348979 	CRASH/LEAVING THE SCENE 	1
2200 	S L DAVIS AVE 	CRASH/LEAVING THE SCENE 	2
2800-2900 	S LAKELINE BLVD 	DWI 	1
2800-2900 	S LAKELINE BLVD 	CRASH/LEAVING THE SCENE 	4
S LAKELINE BLVD / RIDGELINE BLVD 	-97.81090352,30.47533633 	CRASH/LEAVING THE SCENE 	1
1700-2400 	S LAKESHORE BLVD 	CRASH/NO INJURY 	1
1700-2400 	S LAKESHORE BLVD 	DWI 	4
1700-2400 	S LAKESHORE BLVD 	CRASH/FAIL STOP AND RENDER AID 	1
1700-2400 	S LAKESHORE BLVD 	CRASH/LEAVING THE SCENE 	6
1700-2400 	S LAKESHORE BLVD 	DWI 2ND 	1
S LAKESHORE BLVD / S PLEASANT VALLEY RD 	-97.7171496,30.24251243 	CRASH/LEAVING THE SCENE 	2
1900 	S LAKESHORE DR 	CRASH/LEAVING THE SCENE 	1
100-3800 	S LAMAR BLVD 	CRASH/NO INJURY 	5
100-3800 	S LAMAR BLVD 	DWI  .15 BAC OR ABOVE 	4
100-3800 	S LAMAR BLVD 	CRASH/LEAVING THE SCENE 	68
100-3800 	S LAMAR BLVD 	DRIVING WHILE INTOX / FELONY 	2
100-3800 	S LAMAR BLVD 	CRASH/INTOX MANSLAUGHTER 	1
100-3800 	S LAMAR BLVD 	CRASH/FAIL STOP AND RENDER AID 	2
100-3800 	S LAMAR BLVD 	DWI 2ND 	7
100-3800 	S LAMAR BLVD 	CRASH/SERIOUS BODILY INJURY 	1
100-3800 	S LAMAR BLVD 	DWI 	22
S LAMAR BLVD / BARTON SKWY 	-97.7823642,30.24365169 	CRASH/LEAVING THE SCENE 	1
S LAMAR BLVD / BARTON SPRINGS RD 	-97.75853083,30.26086219 	CRASH/LEAVING THE SCENE 	5
S LAMAR BLVD / DICKSON DR 	-97.77984847,30.24535077 	CRASH/LEAVING THE SCENE 	2
S LAMAR BLVD / KINNEY AVE 	-97.77076346,30.2482112 	CRASH/LEAVING THE SCENE 	2
S LAMAR BLVD / MANCHACA RD 	-97.78140107,30.24425683 	CRASH/LEAVING THE SCENE 	2
S LAMAR BLVD / TREADWELL ST 	-97.76149459,30.2560509 	DWI 	1
S LAMAR BLVD / TREADWELL ST 	-97.76149459,30.2560509 	DRIVING WHILE INTOX / FELONY 	1
S LAMAR BLVD / TREADWELL ST 	-97.76149459,30.2560509 	CRASH/LEAVING THE SCENE 	1
S LAMAR BLVD / W OLTORF ST 	-97.76995349,30.24841227 	CRASH/LEAVING THE SCENE 	1
S LAMAR BLVD / W RIVERSIDE DR 	-97.75710876,30.26452455 	DWI 	1
200-4600 	S LAMAR BLVD NB 	DWI 	9
200-4600 	S LAMAR BLVD NB 	DRIVING WHILE INTOX / FELONY 	1
200-4600 	S LAMAR BLVD NB 	CRASH/LEAVING THE SCENE 	21
200-4600 	S LAMAR BLVD NB 	DWI 2ND 	1
S LAMAR BLVD NB / BARTON SPRINGS RD 	-97.75853083,30.26086219 	DWI 	1
S LAMAR BLVD NB / BARTON SPRINGS RD 	-97.75853083,30.26086219 	DRIVING WHILE INTOX / FELONY 	1
S LAMAR BLVD NB / BARTON SPRINGS RD 	-97.75853083,30.26086219 	CRASH/LEAVING THE SCENE 	2
S LAMAR BLVD NB / BARTON SPRINGS RD 	-97.75853083,30.26086219 	DWI 2ND 	1
S LAMAR BLVD NB / BUTLER RD 	-97.75804693,30.26213687 	CRASH/LEAVING THE SCENE 	1
S LAMAR BLVD NB / TOOMEY RD 	-97.75774693,30.26293118 	CRASH/LEAVING THE SCENE 	1
S LAMAR BLVD NB / W BEN WHITE BLVD EB 	-97.80247738,30.23199059 	CRASH/LEAVING THE SCENE 	3
S LAMAR BLVD NB / W RIVERSIDE DR 	-97.75710876,30.26452455 	CRASH/LEAVING THE SCENE 	2
200-4700 	S LAMAR BLVD SB 	DWI  .15 BAC OR ABOVE 	2
200-4700 	S LAMAR BLVD SB 	DWI 	6
200-4700 	S LAMAR BLVD SB 	CRASH/LEAVING THE SCENE 	11
S LAMAR BLVD SB / BUTLER RD 	-97.75804693,30.26213687 	CRASH/LEAVING THE SCENE 	1
S LAMAR BLVD SB / W BEN WHITE BLVD WB 	-97.80310532,30.23220102 	CRASH/LEAVING THE SCENE 	2
4200-4400 	S LAMAR BLVD SVRD NB 	CRASH/LEAVING THE SCENE 	4
S LAMAR BLVD SVRD NB / S CAPITAL OF TEXAS HWY SVRD NB 	-97.79565219,30.23426756 	DWI 	1
S LAMAR BLVD SVRD NB / S CAPITAL OF TEXAS HWY SVRD NB 	-97.79565219,30.23426756 	CRASH/LEAVING THE SCENE 	1
S LAMAR BLVD SVRD NB / W BEN WHITE BLVD SVRD WB 	-97.79565219,30.23426756 	CRASH/LEAVING THE SCENE 	1
S LAMAR BLVD SVRD NB / WEST GATE BLVD 	-97.80054575,30.23197441 	CRASH/FAIL STOP AND RENDER AID 	1
S LAMAR BLVD SVRD NB / WEST GATE BLVD 	-97.80054575,30.23197441 	CRASH/LEAVING THE SCENE 	1
4100-4500 	S LAMAR BLVD SVRD SB 	DWI 	1
4100-4500 	S LAMAR BLVD SVRD SB 	CRASH/LEAVING THE SCENE 	2
S LAMAR BLVD SVRD SB / S CAPITAL OF TEXAS HWY SVRD SB 	-97.79707449,30.2340207 	CRASH/LEAVING THE SCENE 	1
1100 	S MEADOWS DR 	DWI 	1
8000 	S MOPAC 	DWI 	1
5400 	S MOPAC EXPY 	CRASH/FAIL STOP AND RENDER AID 	1
100-9200 	S MOPAC EXPY NB 	CRASH/NO INJURY 	1
100-9200 	S MOPAC EXPY NB 	CRASH/CITY VEHICLE 	2
100-9200 	S MOPAC EXPY NB 	CRASH/LEAVING THE SCENE 	19
100-9200 	S MOPAC EXPY NB 	DRIVING WHILE INTOX / FELONY 	1
100-9200 	S MOPAC EXPY NB 	CRASH/FAIL STOP AND RENDER AID 	2
100-9200 	S MOPAC EXPY NB 	DWI 2ND 	2
100-9200 	S MOPAC EXPY NB 	DWI 	5
100-9200 	S MOPAC EXPY NB 	RECKLESS DRIVING 	1
S MOPAC EXPY NB / SH 45 WB 	-97.88803393,30.17323522 	DWI 	1
S MOPAC EXPY NB / W 290 EB TO MOPAC NB RAMP 	-97.82000401,30.23836433 	DWI 	1
S MOPAC EXPY NB / W 290 EB TO MOPAC NB RAMP 	-97.82000401,30.23836433 	CRASH/LEAVING THE SCENE 	1
S MOPAC EXPY NB / W 290 EB TO MOPAC NB RAMP 	-97.82000401,30.23836433 	RECKLESS DRIVING 	1
S MOPAC EXPY NB / W SLAUGHTER LN 	-97.86545724,30.20056572 	CRASH/LEAVING THE SCENE 	2
S MOPAC EXPY NB / WILLIAM CANNON TO MOPA NB RAMP 	-97.83341719,30.22397058 	CRASH/LEAVING THE SCENE 	2
0-9300 	S MOPAC EXPY SB 	CRASH/CITY VEHICLE 	1
0-9300 	S MOPAC EXPY SB 	CRASH/LEAVING THE SCENE 	22
0-9300 	S MOPAC EXPY SB 	DWI 2ND 	3
0-9300 	S MOPAC EXPY SB 	DWI  .15 BAC OR ABOVE 	1
0-9300 	S MOPAC EXPY SB 	DWI 	11
0-9300 	S MOPAC EXPY SB 	RECKLESS DRIVING 	1
S MOPAC EXPY SB / BARTON SKWY TO MOPAC SB RAMP 	-97.79456568,30.2602969 	CRASH/LEAVING THE SCENE 	2
S MOPAC EXPY SB / S CAP TX TO MOPAC SB RAMP 	-97.80897669,30.24410737 	DWI  .15 BAC OR ABOVE 	1
S MOPAC EXPY SB / S CAP TX TO MOPAC SB RAMP 	-97.80897669,30.24410737 	CRASH/LEAVING THE SCENE 	1
S MOPAC EXPY SB / WILLIAM CANNON TO MOPA SB RAMP 	-97.84005408,30.21726828 	DWI 	1
500-7100 	S MOPAC EXPY SVRD NB 	DWI  .15 BAC OR ABOVE 	1
500-7100 	S MOPAC EXPY SVRD NB 	CRASH/LEAVING THE SCENE 	15
500-7100 	S MOPAC EXPY SVRD NB 	DRIVING WHILE INTOX / FELONY 	1
500-7100 	S MOPAC EXPY SVRD NB 	DWI 2ND 	1
500-7100 	S MOPAC EXPY SVRD NB 	CRASH/PRIVATE PROPERTY 	1
500-7100 	S MOPAC EXPY SVRD NB 	CRASH/SERIOUS BODILY INJURY 	1
500-7100 	S MOPAC EXPY SVRD NB 	DWI 	5
S MOPAC EXPY SVRD NB / S CAPITAL OF TEXAS HWY NB 	-97.80401628,30.24772793 	CRASH/LEAVING THE SCENE 	1
S MOPAC EXPY SVRD NB / S CAPITAL OF TEXAS HWY SB 	-97.80418568,30.24754975 	DWI 2ND 	2
S MOPAC EXPY SVRD NB / S CAPITAL OF TEXAS HWY SB 	-97.80418568,30.24754975 	CRASH/LEAVING THE SCENE 	2
S MOPAC EXPY SVRD NB / SOUTHWEST PKWY 	-97.82253443,30.236431 	CRASH/LEAVING THE SCENE 	2
S MOPAC EXPY SVRD NB / W US 290 HWY SVRD EB 	-97.82412865,30.23468555 	CRASH/LEAVING THE SCENE 	1
S MOPAC EXPY SVRD NB / W US 290 HWY SVRD WB 	-97.82322547,30.23580097 	CRASH/LEAVING THE SCENE 	1
S MOPAC EXPY SVRD NB / W WILLIAM CANNON DR 	-97.83625216,30.21966395 	DWI 	1
S MOPAC EXPY SVRD NB / W WILLIAM CANNON DR 	-97.83625216,30.21966395 	CRASH/LEAVING THE SCENE 	2
0-6600 	S MOPAC EXPY SVRD SB 	DWI  .15 BAC OR ABOVE 	2
0-6600 	S MOPAC EXPY SVRD SB 	CRASH/LEAVING THE SCENE 	16
0-6600 	S MOPAC EXPY SVRD SB 	DRIVING WHILE INTOX / FELONY 	2
0-6600 	S MOPAC EXPY SVRD SB 	CRASH/FAIL STOP AND RENDER AID 	1
0-6600 	S MOPAC EXPY SVRD SB 	DWI 2ND 	4
0-6600 	S MOPAC EXPY SVRD SB 	CRASH/PRIVATE PROPERTY 	1
0-6600 	S MOPAC EXPY SVRD SB 	DWI 	18
S MOPAC EXPY SVRD SB / BARTON SKWY 	-97.78988136,30.26336685 	CRASH/LEAVING THE SCENE 	2
S MOPAC EXPY SVRD SB / BEE CAVES RD 	-97.78283523,30.26623562 	CRASH/LEAVING THE SCENE 	1
S MOPAC EXPY SVRD SB / MONTEREY OAKS BLVD 	-97.83126742,30.22712442 	CRASH/LEAVING THE SCENE 	1
S MOPAC EXPY SVRD SB / ROLLINGWOOD DR 	-97.77754938,30.26890261 	CRASH/LEAVING THE SCENE 	1
S MOPAC EXPY SVRD SB / W WILLIAM CANNON DR 	-97.83696733,30.22066524 	CRASH/LEAVING THE SCENE 	2
400-7300 	S PLEASANT VALLEY RD 	CRASH/NO INJURY 	1
400-7300 	S PLEASANT VALLEY RD 	DWI  .15 BAC OR ABOVE 	6
400-7300 	S PLEASANT VALLEY RD 	CRASH/FATALITY 	1
400-7300 	S PLEASANT VALLEY RD 	CRASH/LEAVING THE SCENE 	34
400-7300 	S PLEASANT VALLEY RD 	DRIVING WHILE INTOX / FELONY 	3
400-7300 	S PLEASANT VALLEY RD 	CRASH/CITY VEHICLE 	1
400-7300 	S PLEASANT VALLEY RD 	CRASH/FAIL STOP AND RENDER AID 	4
400-7300 	S PLEASANT VALLEY RD 	DWI 2ND 	5
400-7300 	S PLEASANT VALLEY RD 	DWI 	26
400-7300 	S PLEASANT VALLEY RD 	DWI - DRUG RECOGNITION EXPERT 	3
S PLEASANT VALLEY RD / ANKEN DR 	-97.72635873,30.22969933 	CRASH/LEAVING THE SCENE 	1
S PLEASANT VALLEY RD / E OLTORF ST 	-97.72777159,30.22745905 	CRASH/LEAVING THE SCENE 	2
S PLEASANT VALLEY RD / E RIVERSIDE DR 	-97.72281244,30.2341129 	DWI 	1
S PLEASANT VALLEY RD / E RIVERSIDE DR 	-97.72281244,30.2341129 	CRASH/LEAVING THE SCENE 	9
S PLEASANT VALLEY RD / E RIVERSIDE DR 	-97.72281244,30.2341129 	DWI 2ND 	1
S PLEASANT VALLEY RD / E STASSNEY LN 	-97.74469164,30.19398417 	CRASH/LEAVING THE SCENE 	1
S PLEASANT VALLEY RD / E WILLIAM CANNON DR 	-97.74690478,30.17967225 	DWI 	1
S PLEASANT VALLEY RD / E WILLIAM CANNON DR 	-97.74690478,30.17967225 	CRASH/LEAVING THE SCENE 	2
S PLEASANT VALLEY RD / ELMONT DR 	-97.71955612,30.23880184 	CRASH/LEAVING THE SCENE 	2
S PLEASANT VALLEY RD / ELMONT DR 	-97.71955612,30.23880184 	RECKLESS DRIVING 	1
S PLEASANT VALLEY RD / QUICKSILVER BLVD 	-97.75226431,30.17220057 	DWI 2ND 	1
S PLEASANT VALLEY RD / S LAKESHORE BLVD 	-97.7171496,30.24251243 	DWI 	1
S PLEASANT VALLEY RD / S LAKESHORE BLVD 	-97.7171496,30.24251243 	CRASH/LEAVING THE SCENE 	1
S PLEASANT VALLEY RD / TERI RD 	-97.74417746,30.19698537 	DWI 	2
S PLEASANT VALLEY RD / TERI RD 	-97.74417746,30.19698537 	DRIVING WHILE INTOX / FELONY 	1
S PLEASANT VALLEY RD / VILLAGE SQUARE DR 	-97.74549892,30.18866763 	CRASH/FAIL STOP AND RENDER AID 	1
S PLEASANT VALLEY RD / VILLAGE WALK 	-97.74475011,30.19593808 	DWI 	1
3800-3900 	S SH 130 SVRD SB 	DWI 2ND 	1
3800-3900 	S SH 130 SVRD SB 	CRASH/LEAVING THE SCENE 	1
S SH 130 SVRD SB / E SH 71 WB 	-97.62440436,30.19532416 	DWI  .15 BAC OR ABOVE 	1
S SH 130 SVRD SB / S SH 130 SVRD SB TO SH 71 RAMP 	-97.62336183,30.19817625 	CRASH/LEAVING THE SCENE 	1
0 	S US 183 HWY  NB / AVERY RANCH BLVD 	CRASH/SERIOUS BODILY INJURY 	1
1900-4600 	S US 183 HWY NB 	DWI 	4
1900-4600 	S US 183 HWY NB 	DRIVING WHILE INTOX / FELONY 	1
1900-4600 	S US 183 HWY NB 	DWI 2ND 	2
S US 183 HWY NB / BURLESON RD 	-97.68763217,30.18287804 	CRASH/FATALITY 	1
S US 183 HWY NB / BURLESON RD 	-97.68763217,30.18287804 	CRASH/FAIL STOP AND RENDER AID 	1
S US 183 HWY NB / BURLESON RD 	-97.68763217,30.18287804 	CRASH/LEAVING THE SCENE 	1
S US 183 HWY NB / E RIVERSIDE DR 	-97.68329653,30.21768488 	DWI 	1
S US 183 HWY NB / E RIVERSIDE DR 	-97.68329653,30.21768488 	CRASH/LEAVING THE SCENE 	1
S US 183 HWY NB / METROPOLIS DR 	-97.68328463,30.20992312 	DWI 2ND 	1
1600-4700 	S US 183 HWY SB 	DWI  .15 BAC OR ABOVE 	1
1600-4700 	S US 183 HWY SB 	CRASH/FATALITY 	1
1600-4700 	S US 183 HWY SB 	CRASH/LEAVING THE SCENE 	13
1600-4700 	S US 183 HWY SB 	CRASH/FAIL STOP AND RENDER AID 	1
1600-4700 	S US 183 HWY SB 	CRASH/PRIVATE PROPERTY 	1
1600-4700 	S US 183 HWY SB 	DWI 	4
S US 183 HWY SB / BURLESON RD 	-97.68763217,30.18287804 	CRASH/LEAVING THE SCENE 	1
4500 	S. I-35 NB FRONTAGE RD 	DWI 	1
2200 	S. IH 35 SB PROPER 	CRASH/LEAVING THE SCENE 	1
100-600 	SABINE ST 	DWI 2ND 	1
100-600 	SABINE ST 	DWI 	1
SABINE ST / E 5TH ST 	-97.73647284,30.2652356 	DWI 	1
6100 	SADDLER LN 	DWI 	1
800-1100 	SAHARA AVE 	CRASH/LEAVING THE SCENE 	4
6400-6500 	SAILING BREEZE TRL 	CRASH/CITY VEHICLE 	1
6400-6500 	SAILING BREEZE TRL 	CRASH/LEAVING THE SCENE 	1
12700 	SAINT THOMAS DR 	CRASH/LEAVING THE SCENE 	1
2600-2800 	SALADO ST 	CRASH/LEAVING THE SCENE 	2
1400 	SALEM MEADOW CIR 	CRASH/LEAVING THE SCENE 	1
1100 	SALINA ST 	CRASH/LEAVING THE SCENE 	1
7300 	SALT SPRINGS DR 	DWI 	1
SALT SPRINGS DR / E WILLIAM CANNON DR 	-97.73837801,30.16900998 	CRASH/LEAVING THE SCENE 	1
SALT SPRINGS DR / ORLEANS DR 	-97.73938795,30.16864816 	DWI 2ND 	1
SALT SPRINGS DR / TARA DR 	-97.74293832,30.16349171 	CRASH/LEAVING THE SCENE 	1
8200 	SAM RAYBURN DR 	DWI 	1
8200 	SAM RAYBURN DR 	CRASH/LEAVING THE SCENE 	2
10800-12100 	SAMSUNG BLVD 	CRASH/AUTO VS MOTORCYCLE 	1
10800-12100 	SAMSUNG BLVD 	CRASH/LEAVING THE SCENE 	2
SAMSUNG BLVD / SPRINKLE CUTOFF RD 	-97.64904225,30.3592521 	DWI 	1
SAMSUNG BLVD / SPRINKLE CUTOFF RD 	-97.64904225,30.3592521 	CRASH/FAIL STOP AND RENDER AID 	1
100-2400 	SAN ANTONIO ST 	CRASH/AUTO VS PEDESTRIAN 	1
100-2400 	SAN ANTONIO ST 	DRIVING WHILE INTOX / FELONY 	1
100-2400 	SAN ANTONIO ST 	CRASH/LEAVING THE SCENE 	6
100-2400 	SAN ANTONIO ST 	CRASH/FAIL STOP AND RENDER AID 	1
100-2400 	SAN ANTONIO ST 	DWI 2ND 	1
100-2400 	SAN ANTONIO ST 	DWI 	3
SAN ANTONIO ST / W 10TH ST 	-97.74598028,30.27307662 	DWI 	1
SAN ANTONIO ST / W 11TH ST 	-97.74561002,30.27400426 	CRASH/LEAVING THE SCENE 	1
SAN ANTONIO ST / W 17TH ST 	-97.74338414,30.28008154 	CRASH/LEAVING THE SCENE 	1
SAN ANTONIO ST / W 22ND ST 	-97.74290452,30.28508296 	CRASH/LEAVING THE SCENE 	1
SAN ANTONIO ST / W 2ND ST 	-97.74873775,30.26559361 	CRASH/LEAVING THE SCENE 	1
SAN ANTONIO ST / W 6TH ST 	-97.74736739,30.26932016 	CRASH/LEAVING THE SCENE 	1
SAN ANTONIO ST / W 7TH ST 	-97.74700644,30.27025624 	DWI 	1
SAN ANTONIO ST / W CESAR CHAVEZ ST 	-97.7491209,30.26465522 	CRASH/LEAVING THE SCENE 	1
SAN ANTONIO ST / W CESAR CHAVEZ ST 	-97.7491209,30.26465522 	DRIVING WHILE INTOX / FELONY 	1
1100 	SAN BERNARD ST 	DWI 	1
1100 	SAN BERNARD ST 	CRASH/LEAVING THE SCENE 	1
7900 	SAN FELIPE BLVD 	CRASH/LEAVING THE SCENE 	2
1900-2900 	SAN GABRIEL ST 	CRASH/NO INJURY 	1
1900-2900 	SAN GABRIEL ST 	DWI 	3
1900-2900 	SAN GABRIEL ST 	DWI - DRUG RECOGNITION EXPERT 	1
1900-2900 	SAN GABRIEL ST 	CRASH/LEAVING THE SCENE 	8
SAN GABRIEL ST / W 29TH ST 	-97.74777539,30.29774212 	CRASH/LEAVING THE SCENE 	1
0 	SAN GABRIEL ST/  LAMAR BVD 	DWI 	1
0-2800 	SAN JACINTO BLVD 	DWI  .15 BAC OR ABOVE 	2
0-2800 	SAN JACINTO BLVD 	CRASH/LEAVING THE SCENE 	21
0-2800 	SAN JACINTO BLVD 	DRIVING WHILE INTOX / FELONY 	1
0-2800 	SAN JACINTO BLVD 	DWI 2ND 	3
0-2800 	SAN JACINTO BLVD 	DWI 	26
0-2800 	SAN JACINTO BLVD 	DWI - DRUG RECOGNITION EXPERT 	3
SAN JACINTO BLVD / E 10TH ST 	-97.73899859,30.27111198 	CRASH/LEAVING THE SCENE 	1
SAN JACINTO BLVD / E 11TH ST 	-97.73865626,30.27205942 	CRASH/LEAVING THE SCENE 	1
SAN JACINTO BLVD / E 16TH ST 	-97.73675638,30.27719433 	CRASH/LEAVING THE SCENE 	1
SAN JACINTO BLVD / E 5TH ST 	-97.740737,30.26643584 	CRASH/LEAVING THE SCENE 	1
SAN JACINTO BLVD / E 7TH ST 	-97.7400407,30.26829473 	CRASH/LEAVING THE SCENE 	3
SAN JACINTO BLVD / E 8TH ST 	-97.73969861,30.26923392 	DWI  .15 BAC OR ABOVE 	1
SAN JACINTO BLVD / E 8TH ST 	-97.73969861,30.26923392 	CRASH/LEAVING THE SCENE 	1
